id|rightsId|version
010019000034A800|00000000000000000000000000000000|327680
01001900112B2800|00000000000000000000000000000000|327680
0100191006B98800|00000000000000000000000000000000|65536
0100192003FA4800|00000000000000000000000000000000|524288
010019200C620800|00000000000000000000000000000000|786432
010019200C621002|00000000000000000000000000000000|0
010019200C621004|00000000000000000000000000000000|0
010019200C621005|00000000000000000000000000000000|0
010019200C621008|00000000000000000000000000000000|0
010019200C62100A|00000000000000000000000000000000|0
010019200C62100D|00000000000000000000000000000000|0
010019200C62100E|00000000000000000000000000000000|0
010019200C62100F|00000000000000000000000000000000|0
010019200C621010|00000000000000000000000000000000|0
010019200C621012|00000000000000000000000000000000|0
010019200C621013|00000000000000000000000000000000|0
010019200C621017|00000000000000000000000000000000|0
010019200C62101A|00000000000000000000000000000000|0
010019200C62101B|00000000000000000000000000000000|0
010019200C62101E|00000000000000000000000000000000|0
010019200C62101F|00000000000000000000000000000000|0
010019200C621020|00000000000000000000000000000000|0
010019200C621021|00000000000000000000000000000000|0
010019200C621022|00000000000000000000000000000000|0
010019200C621023|00000000000000000000000000000000|0
010019200C621024|00000000000000000000000000000000|0
0100192010F5A800|00000000000000000000000000000000|131072
010019500B69A800|00000000000000000000000000000000|65536
010019500E642800|00000000000000000000000000000000|65536
01001950137D8800|00000000000000000000000000000000|65536
0100196009998800|00000000000000000000000000000000|524288
0100196009999001|00000000000000000000000000000000|0
0100196009999002|00000000000000000000000000000000|0
01001960101C6800|00000000000000000000000000000000|131072
010019700D13A800|00000000000000000000000000000000|65536
010019A0038FA800|00000000000000000000000000000000|65536
010019A012964800|00000000000000000000000000000000|65536
010019C00E9CC800|00000000000000000000000000000000|262144
010019D010F0E800|00000000000000000000000000000000|131072
010019D010F0F065|00000000000000000000000000000000|0
010019D010F0F06C|00000000000000000000000000000000|0
010019D010F0F0D2|00000000000000000000000000000000|0
010019D010F0F0D3|00000000000000000000000000000000|0
010019D010F0F0D4|00000000000000000000000000000000|0
010019D010F0F0D5|00000000000000000000000000000000|0
010019D010F0F0D6|00000000000000000000000000000000|0
010019D0126E2800|00000000000000000000000000000000|131072
010019F00CF92800|00000000000000000000000000000000|65536
01001A100C0E8800|00000000000000000000000000000000|524288
01001A201331E800|00000000000000000000000000000000|65536
01001A400C53A800|00000000000000000000000000000000|2424832
01001A500E8B4800|00000000000000000000000000000000|131072
01001A700C832800|00000000000000000000000000000000|131072
01001A700C833002|00000000000000000000000000000000|0
01001A700C833004|00000000000000000000000000000000|0
01001A700C833006|00000000000000000000000000000000|0
01001A700C833007|00000000000000000000000000000000|0
01001A700C833008|00000000000000000000000000000000|0
01001A700C833009|00000000000000000000000000000000|0
01001A700C83300B|00000000000000000000000000000000|0
01001A700C83300D|00000000000000000000000000000000|0
01001A700C83300E|00000000000000000000000000000000|0
01001A700C83300F|00000000000000000000000000000000|0
01001A700C833010|00000000000000000000000000000000|0
01001A700C833011|00000000000000000000000000000000|0
01001A700C833013|00000000000000000000000000000000|0
01001A700C833016|00000000000000000000000000000000|0
01001A700C833017|00000000000000000000000000000000|0
01001A700C833018|00000000000000000000000000000000|0
01001A700C833019|00000000000000000000000000000000|0
01001A700C83301A|00000000000000000000000000000000|0
01001A700C83301B|00000000000000000000000000000000|0
01001A700C83301C|00000000000000000000000000000000|0
01001A700C83301D|00000000000000000000000000000000|0
01001A700C83301E|00000000000000000000000000000000|0
01001A700C83301F|00000000000000000000000000000000|0
01001A700C833020|00000000000000000000000000000000|0
01001A700C833021|00000000000000000000000000000000|0
01001A700C833022|00000000000000000000000000000000|0
01001A700C833023|00000000000000000000000000000000|0
01001A700C833024|00000000000000000000000000000000|0
01001A700C833025|00000000000000000000000000000000|0
01001A700C833026|00000000000000000000000000000000|0
01001A700C833027|00000000000000000000000000000000|0
01001A700C833028|00000000000000000000000000000000|0
01001A700C833029|00000000000000000000000000000000|0
01001A700C83302A|00000000000000000000000000000000|0
01001A700C83302B|00000000000000000000000000000000|0
01001A700C83302C|00000000000000000000000000000000|0
01001A700C83302D|00000000000000000000000000000000|0
01001A700C83302E|00000000000000000000000000000000|0
01001A700C83302F|00000000000000000000000000000000|0
01001A700C833033|00000000000000000000000000000000|0
01001A700C833034|00000000000000000000000000000000|0
01001A700C833035|00000000000000000000000000000000|0
01001A700C833036|00000000000000000000000000000000|0
01001A700C833037|00000000000000000000000000000000|0
01001A700C833038|00000000000000000000000000000000|0
01001A700C833039|00000000000000000000000000000000|0
01001A700C833051|00000000000000000000000000000000|0
01001A800D6BC800|00000000000000000000000000000000|131072
01001A800D926800|00000000000000000000000000000000|65536
01001AA00BADC800|00000000000000000000000000000000|65536
01001AC00ED72800|00000000000000000000000000000000|131072
01001AD00E49A800|00000000000000000000000000000000|65536
01001AE005166800|00000000000000000000000000000000|262144
01001AE00C1B2800|00000000000000000000000000000000|655360
01001AF008BDA800|00000000000000000000000000000000|131072
01001AF00CE54800|00000000000000000000000000000000|131072
01001AF00CE55001|00000000000000000000000000000000|0
01001B0012308800|00000000000000000000000000000000|131072
01001B10068EC800|00000000000000000000000000000000|262144
01001B10068ED001|00000000000000000000000000000000|0
01001B10068ED002|00000000000000000000000000000000|0
01001B201264E800|00000000000000000000000000000000|196608
01001B2012D5E800|00000000000000000000000000000000|131072
01001B300B9BE800|00000000000000000000000000000000|786432
01001B300B9BF001|00000000000000000000000000000000|0
01001B300B9BF003|00000000000000000000000000000000|0
01001B300B9BF004|00000000000000000000000000000000|0
01001B300B9BF005|00000000000000000000000000000000|0
01001B300B9BF006|00000000000000000000000000000000|0
01001B300B9BF007|00000000000000000000000000000000|0
01001B300B9BF008|00000000000000000000000000000000|0
01001B300B9BF009|00000000000000000000000000000000|0
01001B300B9BF00A|00000000000000000000000000000000|0
01001B300B9BF00B|00000000000000000000000000000000|0
01001B300B9BF00C|00000000000000000000000000000000|0
01001B300B9BF00E|00000000000000000000000000000000|0
01001B300B9BF010|00000000000000000000000000000000|0
01001B300B9BF064|00000000000000000000000000000000|0
01001B40086E2800|00000000000000000000000000000000|65536
01001B400D334800|00000000000000000000000000000000|262144
01001B600BC32800|00000000000000000000000000000000|65536
01001B600D1D6800|00000000000000000000000000000000|131072
01001B6010D58800|00000000000000000000000000000000|65536
01001B6010D59001|00000000000000000000000000000000|0
01001B6010D59002|00000000000000000000000000000000|0
01001B6010D59003|00000000000000000000000000000000|0
01001B6010D59004|00000000000000000000000000000000|0
01001B6010D59005|00000000000000000000000000000000|0
01001B6010D59006|00000000000000000000000000000000|0
01001B6010D59007|00000000000000000000000000000000|0
01001B6010D59008|00000000000000000000000000000000|0
01001B6010D59009|00000000000000000000000000000000|0
01001B6010D5900A|00000000000000000000000000000000|0
01001B6010D5900B|00000000000000000000000000000000|0
01001B6010D5900C|00000000000000000000000000000000|0
01001B6010D5900D|00000000000000000000000000000000|0
01001B6010D5900E|00000000000000000000000000000000|0
01001B6010D5900F|00000000000000000000000000000000|0
01001B6010D59010|00000000000000000000000000000000|0
01001B700220A800|00000000000000000000000000000000|131072
01001B700BA7C800|00000000000000000000000000000000|131072
01001B7012214800|00000000000000000000000000000000|131072
01001B80099F6800|00000000000000000000000000000000|131072
01001B800D742800|00000000000000000000000000000000|65536
01001BA00AE4E800|00000000000000000000000000000000|65536
01001BD010758800|00000000000000000000000000000000|65536
01001BD010D3C800|00000000000000000000000000000000|65536
01001BE0133F6800|00000000000000000000000000000000|196608
01001C000ACD0800|00000000000000000000000000000000|393216
01001C100D80E800|00000000000000000000000000000000|196608
01001C100E772800|00000000000000000000000000000000|65536
01001C400482C800|00000000000000000000000000000000|327680
01001C40079BC800|00000000000000000000000000000000|65536
01001C400E9D8800|00000000000000000000000000000000|196608
01001C400E9D9001|00000000000000000000000000000000|0
01001C400E9D9002|00000000000000000000000000000000|0
01001C400E9D9003|00000000000000000000000000000000|0
01001C400E9D9004|00000000000000000000000000000000|0
01001C400E9D9007|00000000000000000000000000000000|0
01001C400E9D900A|00000000000000000000000000000000|0
01001C400E9D9010|00000000000000000000000000000000|0
01001C500E72E800|00000000000000000000000000000000|262144
01001C700873E800|00000000000000000000000000000000|720896
01001C700873F001|00000000000000000000000000000000|0
01001C701348A800|00000000000000000000000000000000|65536
01001C9007614800|00000000000000000000000000000000|65536
01001C900A66F001|00000000000000000000000000000000|0
01001CB00EFD6800|00000000000000000000000000000000|65536
01001CB0106F8800|00000000000000000000000000000000|65536
01001CC00416C800|00000000000000000000000000000000|65536
01001CC00FA1A800|00000000000000000000000000000000|262144
01001CC00FA1B001|00000000000000000000000000000000|0
01001CC00FA1B002|00000000000000000000000000000000|0
01001CC00FA1B003|00000000000000000000000000000000|0
01001CC00FA1B004|00000000000000000000000000000000|0
01001CC00FA1B005|00000000000000000000000000000000|0
01001CC00FA1B006|00000000000000000000000000000000|0
01001CC00FA1B007|00000000000000000000000000000000|0
01001CC00FA1B008|00000000000000000000000000000000|0
01001CC00FA1B009|00000000000000000000000000000000|0
01001CC00FA1B00A|00000000000000000000000000000000|0
01001CC00FA1B00B|00000000000000000000000000000000|0
01001CC00FA1B00C|00000000000000000000000000000000|0
01001CC00FA1B00D|00000000000000000000000000000000|0
01001CC00FA1B010|00000000000000000000000000000000|0
01001CC00FA1B011|00000000000000000000000000000000|0
01001CC00FA1B012|00000000000000000000000000000000|0
01001CC00FA1B013|00000000000000000000000000000000|0
01001CC00FA1B014|00000000000000000000000000000000|0
01001CC00FA1B018|00000000000000000000000000000000|0
01001CD012FC4800|00000000000000000000000000000000|65536
01001CE00D7B6800|00000000000000000000000000000000|131072
01001CE00D7B7001|00000000000000000000000000000000|0
01001CE00D7B7002|00000000000000000000000000000000|0
01001CE00D7B7004|00000000000000000000000000000000|0
01001CE00D7B7005|00000000000000000000000000000000|0
01001CE00D7B7006|00000000000000000000000000000000|0
01001CE00D7B7007|00000000000000000000000000000000|0
01001CE00D7B7008|00000000000000000000000000000000|0
01001CE00D7B7009|00000000000000000000000000000000|0
01001CE00D7B700A|00000000000000000000000000000000|0
01001CE00D7B700B|00000000000000000000000000000000|0
01001CE00D7B700C|00000000000000000000000000000000|0
01001CE00D7B700D|00000000000000000000000000000000|0
01001CE00D7B700E|00000000000000000000000000000000|0
01001CE00D7B700F|00000000000000000000000000000000|0
01001CE00D7B7010|00000000000000000000000000000000|0
01001CE00D7B7011|00000000000000000000000000000000|0
01001CE00D7B7012|00000000000000000000000000000000|0
01001CE00D7B7013|00000000000000000000000000000000|65536
01001CE00D7B7014|00000000000000000000000000000000|0
01001CE00D7B7015|00000000000000000000000000000000|0
01001CE00D7B7016|00000000000000000000000000000000|0
01001CE00D7B7017|00000000000000000000000000000000|0
01001CE00D7B7018|00000000000000000000000000000000|0
01001CE00D7B7019|00000000000000000000000000000000|0
01001CE00D7B701A|00000000000000000000000000000000|0
01001CE00D7B701B|00000000000000000000000000000000|65536
01001CE00D7B701C|00000000000000000000000000000000|0
01001CE00D7B701D|00000000000000000000000000000000|0
01001CE00D7B701E|00000000000000000000000000000000|0
01001CE00D7B701F|00000000000000000000000000000000|0
01001CE00D7B7020|00000000000000000000000000000000|0
01001CE00D7B7021|00000000000000000000000000000000|0
01001CF00AD07001|00000000000000000000000000000000|0
01001D0003B96800|00000000000000000000000000000000|327680
01001D100BEEA800|00000000000000000000000000000000|65536
01001D200BCC4800|00000000000000000000000000000000|131072
01001D3003FDE800|00000000000000000000000000000000|131072
01001D3003FDF002|00000000000000000000000000000000|0
01001D3003FDF003|00000000000000000000000000000000|0
01001D300FEC2800|00000000000000000000000000000000|196608
01001D600E51A800|00000000000000000000000000000000|262144
01001D600E51B001|00000000000000000000000000000000|0
01001D600E51B002|00000000000000000000000000000000|0
01001D600E51B003|00000000000000000000000000000000|0
01001D600E51B004|00000000000000000000000000000000|0
01001D600E51B005|00000000000000000000000000000000|0
01001D600E51B006|00000000000000000000000000000000|0
01001D600E51B007|00000000000000000000000000000000|0
01001D600E51B008|00000000000000000000000000000000|0
01001D600E51B009|00000000000000000000000000000000|0
01001D600E51B065|00000000000000000000000000000000|0
01001D600E51B066|00000000000000000000000000000000|0
01001D600E51B1F5|00000000000000000000000000000000|0
01001D600E51B1F6|00000000000000000000000000000000|0
01001D600E51B1F7|00000000000000000000000000000000|0
01001D600E51B3E9|00000000000000000000000000000000|0
01001D600E51B3EA|00000000000000000000000000000000|0
01001D600E51B3EB|00000000000000000000000000000000|0
01001D600E51B3EC|00000000000000000000000000000000|0
01001D600E51B3ED|00000000000000000000000000000000|0
01001D600E51B3EE|00000000000000000000000000000000|0
01001D600E51B3EF|00000000000000000000000000000000|0
01001D600E51B44D|00000000000000000000000000000000|0
01001D600E51B44E|00000000000000000000000000000000|0
01001D600E51B44F|00000000000000000000000000000000|0
01001D600E51B450|00000000000000000000000000000000|0
01001D600E51B451|00000000000000000000000000000000|0
01001D600E51B452|00000000000000000000000000000000|0
01001D600E51B453|00000000000000000000000000000000|0
01001D600E51B6A5|00000000000000000000000000000000|0
01001D600E51B6A6|00000000000000000000000000000000|0
01001D600E51B6A7|00000000000000000000000000000000|0
01001D600E51B6A8|00000000000000000000000000000000|0
01001D600E51B6A9|00000000000000000000000000000000|0
01001D600E51B6AA|00000000000000000000000000000000|0
01001D600E51B6AB|00000000000000000000000000000000|0
01001D600E51B6AC|00000000000000000000000000000000|0
01001D600E51B6AD|00000000000000000000000000000000|0
01001D600E51B709|00000000000000000000000000000000|0
01001D600E51B70A|00000000000000000000000000000000|0
01001D600E51B70B|00000000000000000000000000000000|0
01001D600E51B70C|00000000000000000000000000000000|0
01001D800AAA0800|00000000000000000000000000000000|131072
01001D900D9AC800|00000000000000000000000000000000|589824
01001D900D9AD001|00000000000000000000000000000000|0
01001D900D9AD002|00000000000000000000000000000000|0
01001D900D9AD003|00000000000000000000000000000000|0
01001D900D9AD004|00000000000000000000000000000000|0
01001D900D9AD005|00000000000000000000000000000000|0
01001DB012174800|00000000000000000000000000000000|65536
01001DD0116AA800|00000000000000000000000000000000|131072
01001DE005012800|00000000000000000000000000000000|131072
01001E0013208800|00000000000000000000000000000000|131072
01001E0013209001|00000000000000000000000000000000|0
01001E0013209003|00000000000000000000000000000000|0
01001E0013209004|00000000000000000000000000000000|0
01001E0013209006|00000000000000000000000000000000|0
01001E0013209008|00000000000000000000000000000000|0
01001E0013209009|00000000000000000000000000000000|0
01001E001320900B|00000000000000000000000000000000|0
01001E001320900E|00000000000000000000000000000000|0
01001E0013209015|00000000000000000000000000000000|0
01001E0013209016|00000000000000000000000000000000|0
01001E0013209017|00000000000000000000000000000000|0
01001E0013209019|00000000000000000000000000000000|0
01001E001320901A|00000000000000000000000000000000|0
01001E001320901B|00000000000000000000000000000000|0
01001E001320901C|00000000000000000000000000000000|0
01001E001320901E|00000000000000000000000000000000|0
01001E001320901F|00000000000000000000000000000000|0
01001E0013209022|00000000000000000000000000000000|0
01001E0013209025|00000000000000000000000000000000|0
01001E0013209026|00000000000000000000000000000000|0
01001E0013209027|00000000000000000000000000000000|0
01001E0013209029|00000000000000000000000000000000|0
01001E001320902A|00000000000000000000000000000000|0
01001E001320902B|00000000000000000000000000000000|0
01001E001320902C|00000000000000000000000000000000|0
01001E001320902E|00000000000000000000000000000000|0
01001E0013209030|00000000000000000000000000000000|0
01001E0013209032|00000000000000000000000000000000|0
01001E0013209033|00000000000000000000000000000000|0
01001E0013209035|00000000000000000000000000000000|0
01001E0013209036|00000000000000000000000000000000|0
01001E200F2F8800|00000000000000000000000000000000|131072
01001E300B038800|00000000000000000000000000000000|65536
01001E40041BE800|00000000000000000000000000000000|65536
01001E400FD58800|00000000000000000000000000000000|65536
01001E40136FE800|00000000000000000000000000000000|131072
01001E5006C6E800|00000000000000000000000000000000|65536
01001E500F7FC800|00000000000000000000000000000000|65536
01001E50138F6800|00000000000000000000000000000000|65536
01001E600AF08800|00000000000000000000000000000000|65536
01001E700AC60800|00000000000000000000000000000000|65536
01001E700EB28800|00000000000000000000000000000000|589824
01001E700F3A2800|00000000000000000000000000000000|327680
01001E700F3A3001|00000000000000000000000000000000|0
01001E9003502800|00000000000000000000000000000000|65536
01001E900EC04800|00000000000000000000000000000000|65536
01001EB00E9FE800|00000000000000000000000000000000|131072
01001EB011D39001|00000000000000000000000000000000|0
01001EB011D39002|00000000000000000000000000000000|0
01001EB011D39003|00000000000000000000000000000000|0
01001EB011D39004|00000000000000000000000000000000|0
01001EB011D39005|00000000000000000000000000000000|0
01001ED0075EE800|00000000000000000000000000000000|65536
01001ED0075EF001|00000000000000000000000000000000|0
01001EE00A6B0800|00000000000000000000000000000000|65536
01001F0012868800|00000000000000000000000000000000|65536
01001F100B586800|00000000000000000000000000000000|196608
01001F100E8AE800|00000000000000000000000000000000|131072
01001F100FA04800|00000000000000000000000000000000|65536
01001F20100B8800|00000000000000000000000000000000|65536
01001F201121E800|00000000000000000000000000000000|131072
01001F3013F6C800|00000000000000000000000000000000|65536
01001F400F08A800|00000000000000000000000000000000|65536
01001F5006DF6800|00000000000000000000000000000000|131072
01001F500DD2A800|00000000000000000000000000000000|65536
01001F600B3EE800|00000000000000000000000000000000|131072
01001F700EBA0800|00000000000000000000000000000000|65536
01001F70112BA800|00000000000000000000000000000000|65536
01001F900B78C800|00000000000000000000000000000000|131072
01001F90122B2800|00000000000000000000000000000000|65536
01001FA00FBBC800|00000000000000000000000000000000|196608
01001FD0040F4800|00000000000000000000000000000000|393216
01001FD01029E800|00000000000000000000000000000000|131072
01001FE0123B0800|00000000000000000000000000000000|65536
01001FF00B544800|00000000000000000000000000000000|458752
01001FF00BEE8800|00000000000000000000000000000000|131072
01001FF01247E800|00000000000000000000000000000000|65536
010020100B768800|00000000000000000000000000000000|131072
010020100CF62800|00000000000000000000000000000000|65536
010020100CF63003|00000000000000000000000000000000|0
010020100CF63025|00000000000000000000000000000000|0
010020300C218800|00000000000000000000000000000000|65536
010020400BDD2800|00000000000000000000000000000000|65536
010020500BD86800|00000000000000000000000000000000|262144
010020500BD98800|00000000000000000000000000000000|131072
010020500C8C8800|00000000000000000000000000000000|65536
010020500E7A6800|00000000000000000000000000000000|131072
010020500E862800|00000000000000000000000000000000|65536
0100207007EB2800|00000000000000000000000000000000|262144
010020700A5E0800|00000000000000000000000000000000|196608
010020700B432800|00000000000000000000000000000000|196608
010020700DE04800|00000000000000000000000000000000|65536
010020700DE05001|00000000000000000000000000000000|0
010020700E2A2800|00000000000000000000000000000000|65536
010020700E2A300B|00000000000000000000000000000000|0
010020700E2A300C|00000000000000000000000000000000|0
010020700E2A300D|00000000000000000000000000000000|0
010020700E2A300E|00000000000000000000000000000000|0
010020700E2A300F|00000000000000000000000000000000|0
010020700E2A3010|00000000000000000000000000000000|0
010020700E2A3011|00000000000000000000000000000000|0
010020700E2A3012|00000000000000000000000000000000|0
010020700E2A3013|00000000000000000000000000000000|0
010020700E2A3014|00000000000000000000000000000000|0
010020700E2A3015|00000000000000000000000000000000|0
010020700E2A3016|00000000000000000000000000000000|0
010020700E2A3017|00000000000000000000000000000000|0
010020700E2A3018|00000000000000000000000000000000|0
010020700E2A3019|00000000000000000000000000000000|0
010020700E2A301A|00000000000000000000000000000000|0
010020700E2A301B|00000000000000000000000000000000|0
010020700E2A301C|00000000000000000000000000000000|0
010020700E2A301D|00000000000000000000000000000000|0
010020700E2A301E|00000000000000000000000000000000|0
010020900E7A8800|00000000000000000000000000000000|524288
010020901088A800|00000000000000000000000000000000|65536
0100209012A72800|00000000000000000000000000000000|65536
010020B00E89E800|00000000000000000000000000000000|131072
010020C00FFB6800|00000000000000000000000000000000|65536
0100211005E94800|00000000000000000000000000000000|262144
010021200E062800|00000000000000000000000000000000|65536
01002130136C0800|00000000000000000000000000000000|65536
010021700F6A4800|00000000000000000000000000000000|65536
010021800B6C0800|00000000000000000000000000000000|65536
0100218011E7E800|00000000000000000000000000000000|131072
0100218011E7F001|00000000000000000000000000000000|65536
0100218011E7F002|00000000000000000000000000000000|65536
0100218011E7F003|00000000000000000000000000000000|65536
0100218011E7F004|00000000000000000000000000000000|65536
0100218011E7F005|00000000000000000000000000000000|65536
0100218011E7F006|00000000000000000000000000000000|65536
0100218011E7F007|00000000000000000000000000000000|65536
0100218011E7F008|00000000000000000000000000000000|65536
0100218011E7F009|00000000000000000000000000000000|65536
0100218011E7F00A|00000000000000000000000000000000|65536
0100218011E7F00B|00000000000000000000000000000000|65536
0100218011E7F00C|00000000000000000000000000000000|65536
0100218011E7F00D|00000000000000000000000000000000|65536
0100218011E7F00E|00000000000000000000000000000000|65536
0100218011E7F00F|00000000000000000000000000000000|65536
0100218011E7F010|00000000000000000000000000000000|65536
0100218011E7F011|00000000000000000000000000000000|65536
0100218011E7F012|00000000000000000000000000000000|65536
0100218011E7F013|00000000000000000000000000000000|65536
0100218011E7F014|00000000000000000000000000000000|65536
0100218011E7F015|00000000000000000000000000000000|65536
0100218011E7F016|00000000000000000000000000000000|65536
0100218011E7F017|00000000000000000000000000000000|65536
0100218011E7F018|00000000000000000000000000000000|65536
0100218011E7F019|00000000000000000000000000000000|65536
0100218011E7F01A|00000000000000000000000000000000|65536
0100218011E7F01B|00000000000000000000000000000000|65536
0100218011E7F01C|00000000000000000000000000000000|65536
0100218011E7F01D|00000000000000000000000000000000|65536
0100218011E7F01E|00000000000000000000000000000000|65536
0100218011E7F01F|00000000000000000000000000000000|65536
0100218011E7F021|00000000000000000000000000000000|65536
0100218011E7F022|00000000000000000000000000000000|65536
0100218011E7F023|00000000000000000000000000000000|65536
0100218011E7F024|00000000000000000000000000000000|131072
0100219008678800|00000000000000000000000000000000|65536
010021A00ABEE800|00000000000000000000000000000000|65536
010021A00DE54800|00000000000000000000000000000000|589824
010021A00E6CC800|00000000000000000000000000000000|131072
010021C000B6A800|00000000000000000000000000000000|196608
010021D00812A800|00000000000000000000000000000000|131072
010021D00D53E800|00000000000000000000000000000000|196608
010021F00C1C0800|00000000000000000000000000000000|65536
0100220012A40800|00000000000000000000000000000000|196608
010022300F856800|00000000000000000000000000000000|65536
0100224004004800|00000000000000000000000000000000|131072
010022400BE5A800|00000000000000000000000000000000|65536
0100225000FEE800|00000000000000000000000000000000|458752
0100225000FEF001|00000000000000000000000000000000|0
0100225000FEF002|00000000000000000000000000000000|0
0100225000FEF003|00000000000000000000000000000000|0
0100225000FEF004|00000000000000000000000000000000|0
010022500C964800|00000000000000000000000000000000|196608
010022600A79A800|00000000000000000000000000000000|327680
010022600E4AE800|00000000000000000000000000000000|131072
010022801217E800|00000000000000000000000000000000|65536
010022801217F001|00000000000000000000000000000000|0
0100228012682800|00000000000000000000000000000000|65536
010022900D3EC800|00000000000000000000000000000000|720896
010022900D3ED001|00000000000000000000000000000000|0
010022900D3ED002|00000000000000000000000000000000|0
010022900D3ED003|00000000000000000000000000000000|0
010022900D3ED004|00000000000000000000000000000000|0
010022900D3ED005|00000000000000000000000000000000|0
010022900D3ED006|00000000000000000000000000000000|0
010022900D3ED007|00000000000000000000000000000000|0
010022900D3ED008|00000000000000000000000000000000|0
010022900D3ED009|00000000000000000000000000000000|0
010022900D3ED00A|00000000000000000000000000000000|0
010022900D3ED00B|00000000000000000000000000000000|0
010022900D3ED00C|00000000000000000000000000000000|0
010022900D3ED00D|00000000000000000000000000000000|0
010022900D3ED00E|00000000000000000000000000000000|131072
010022900D3ED00F|00000000000000000000000000000000|65536
010022900D3ED010|00000000000000000000000000000000|65536
010022900D3ED011|00000000000000000000000000000000|65536
010022900D3ED012|00000000000000000000000000000000|65536
010022900D3ED013|00000000000000000000000000000000|65536
010022900D3ED014|00000000000000000000000000000000|65536
010022900D3ED015|00000000000000000000000000000000|65536
010022900D3ED016|00000000000000000000000000000000|65536
010022900D3ED017|00000000000000000000000000000000|65536
010022900D3ED018|00000000000000000000000000000000|65536
010022900D3ED019|00000000000000000000000000000000|131072
010022900D3ED01A|00000000000000000000000000000000|65536
010022900D3ED01B|00000000000000000000000000000000|65536
010022900D3ED01C|00000000000000000000000000000000|65536
010022900D3ED01D|00000000000000000000000000000000|0
010022900D3ED01E|00000000000000000000000000000000|0
010022900D3ED020|00000000000000000000000000000000|0
010022900D3ED021|00000000000000000000000000000000|0
010022A009368800|00000000000000000000000000000000|131072
010022B00ACE6800|00000000000000000000000000000000|262144
010022B00AD18800|00000000000000000000000000000000|65536
010022C00F20A800|00000000000000000000000000000000|65536
010022D0089AE800|00000000000000000000000000000000|196608
010022D00D4F0800|00000000000000000000000000000000|458752
010022D011E4E800|00000000000000000000000000000000|65536
010022E00C9D8800|00000000000000000000000000000000|65536
010022F00DA66800|00000000000000000000000000000000|262144
010022F00DA67001|00000000000000000000000000000000|65536
0100230005A52800|00000000000000000000000000000000|196608
01002310064B4800|00000000000000000000000000000000|131072
010023100B19A800|00000000000000000000000000000000|131072
010023500B0BA800|00000000000000000000000000000000|196608
010023500EF76800|00000000000000000000000000000000|65536
010023600AA34800|00000000000000000000000000000000|131072
010023800D64A800|00000000000000000000000000000000|262144
010023800E8EA800|00000000000000000000000000000000|65536
010023800FE12800|00000000000000000000000000000000|65536
010023900AEE0800|00000000000000000000000000000000|2818048
010023D012C52800|00000000000000000000000000000000|65536
010023E008702800|00000000000000000000000000000000|65536
010023F008204800|00000000000000000000000000000000|65536
010024200E97E800|00000000000000000000000000000000|65536
010024400C516800|00000000000000000000000000000000|262144
010024400C517001|00000000000000000000000000000000|0
01002450112D4800|00000000000000000000000000000000|131072
010024600C794800|00000000000000000000000000000000|131072
010024700901A800|00000000000000000000000000000000|262144
010024700901B002|00000000000000000000000000000000|0
010024700901B003|00000000000000000000000000000000|0
010024700901B004|00000000000000000000000000000000|0
010024700901B005|00000000000000000000000000000000|0
010024700901B006|00000000000000000000000000000000|0
010024700901B007|00000000000000000000000000000000|0
010024700901B008|00000000000000000000000000000000|0
010024700901B009|00000000000000000000000000000000|0
010024700901B00A|00000000000000000000000000000000|0
010024700901B00B|00000000000000000000000000000000|0
010024700901B00C|00000000000000000000000000000000|0
010024700901B00D|00000000000000000000000000000000|0
010024700901B00E|00000000000000000000000000000000|0
010024700901B00F|00000000000000000000000000000000|0
010024700901B010|00000000000000000000000000000000|0
010024700901B011|00000000000000000000000000000000|0
010024700901B012|00000000000000000000000000000000|0
010024700901B013|00000000000000000000000000000000|0
010024700901B014|00000000000000000000000000000000|0
010024700901B015|00000000000000000000000000000000|0
010024700901B016|00000000000000000000000000000000|0
010024A005A2A800|00000000000000000000000000000000|65536
010024B00F9D0800|00000000000000000000000000000000|262144
010024C001224800|00000000000000000000000000000000|65536
010024C0067C4800|00000000000000000000000000000000|65536
010024D0032F2800|00000000000000000000000000000000|196608
010024F008742800|00000000000000000000000000000000|65536
010025000CBEA800|00000000000000000000000000000000|65536
01002500129F4800|00000000000000000000000000000000|131072
010025300B914800|00000000000000000000000000000000|131072
010025400AECE800|00000000000000000000000000000000|8650752
010025500C098800|00000000000000000000000000000000|262144
0100256006BF8800|00000000000000000000000000000000|65536
01002580038DE800|00000000000000000000000000000000|65536
010025A00AACE800|00000000000000000000000000000000|131072
010025A00DF2A800|00000000000000000000000000000000|458752
010025A00DF2B001|00000000000000000000000000000000|0
010025C00D410800|00000000000000000000000000000000|262144
010025C00D411001|00000000000000000000000000000000|0
010025E00FD40800|00000000000000000000000000000000|65536
010025E01076A800|00000000000000000000000000000000|65536
010026000E466800|00000000000000000000000000000000|589824
010026000F662800|00000000000000000000000000000000|131072
01002620102C6800|00000000000000000000000000000000|65536
010026300BA4A800|00000000000000000000000000000000|327680
0100264012980800|00000000000000000000000000000000|65536
010026800BA16800|00000000000000000000000000000000|393216
010026800E304800|00000000000000000000000000000000|65536
010026800E305064|00000000000000000000000000000000|0
010026800E305142|00000000000000000000000000000000|0
010026800E305143|00000000000000000000000000000000|0
010026800E305147|00000000000000000000000000000000|0
